section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,1,1708536966288176225,1708536966573555225,285
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,2,1708536967424323225,1708536967659569225,235
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,3,1708536968360203225,1708536968590331225,230
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,4,1708536969371095225,1708536969656346225,285
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,5,1708536973034516225,1708536973309778225,275
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,6,1708536978374466225,1708536978654718225,280
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,7,1708536981097001225,1708536981397263225,300
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,8,1708536996861592225,1708536997156847225,295
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,9,1708537082414563225,1708537082744805225,330
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,10,1708537092463682225,1708537092718932225,255
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,11,1708537098183934225,1708537098529315225,345
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,12,1708537131964817225,1708537132310192225,345
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,13,1708537174528830225,1708537174844081225,315
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,14,1708537212768846225,1708537213109096225,340
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,15,1708537229183854225,1708537229504104225,320
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,16,1708537265452009225,1708537265802385225,350
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,17,1708537287362139225,1708537287652389225,290
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,18,1708537332333300225,1708537332643550225,310
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,19,1708537340685933225,1708537341016183225,330
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,20,1708537343163194225,1708537343518435225,355
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,21,1708537345810563225,1708537346135821225,325
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,22,1708537352216444225,1708537352556694225,340
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,23,1708537382123850225,1708537382484101225,360
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,24,1708537388939910225,1708537389300150225,360
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,25,1708537426824432225,1708537427194805225,370
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,26,1708537428235799225,1708537428611183225,375
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,27,1708537439721309225,1708537440006560225,285
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,28,1708537455060323225,1708537455375578225,315
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,29,1708537459954832225,1708537460320089225,365
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,30,1708537485953192225,1708537486258442225,305
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,31,1708537524933831225,1708537525269092225,335
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,32,1708537536894714225,1708537537255087225,360
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,33,1708537539922464225,1708537540197714225,275
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,34,1708537561437101225,1708537561782480225,345
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,35,1708537568373488225,1708537568708856225,335
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,36,1708537573662966225,1708537573863091225,200
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,37,1708537583827216225,1708537584197591225,370
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,38,1708537600052093225,1708537600277218225,225
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,39,1708537601713593225,1708537601983858225,270
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,40,1708537602309098225,1708537602614359225,305
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,41,1708537619790097225,1708537620105347225,315
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,42,1708537636235101225,1708537636580363225,345
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,43,1708537638927602225,1708537639277852225,350
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,44,1708537644087229225,1708537644422604225,335
8a83c982-7697-4bc4-931f-3e4744484b74,012e0633-11f6-4cfb-a12f-c34859c989c1,45,1708537657084108225,1708537657409483225,325
