section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,1,1707864471427287398,1707864471767551398,340
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,2,1707864476657108398,1707864476827235398,170
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,3,1707864476832235398,1707864476977373398,145
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,4,1707864477502869398,1707864477808123398,305
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,5,1707864497061016398,1707864497386287398,325
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,6,1707864503216727398,1707864503597118398,380
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,7,1707864517059672398,1707864517414939398,355
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,8,1707864524161147398,1707864524561533398,400
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,9,1707864533579905398,1707864533900285398,320
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,10,1707864536327569398,1707864536647831398,320
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,11,1707864537828840398,1707864538144220398,315
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,12,1707864538914855398,1707864539270235398,355
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,13,1707864543809425398,1707864544169805398,360
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,14,1707864550375529398,1707864550700904398,325
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,15,1707864553223183398,1707864553563563398,340
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,16,1707864554479326398,1707864554809705398,330
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,17,1707864555785594398,1707864556115849398,330
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,18,1707864578440133398,1707864578785383398,345
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,19,1707864579716266398,1707864580106633398,390
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,20,1707864585121143398,1707864585476508398,355
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,21,1707864587823634398,1707864588164009398,340
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,22,1707864590656259398,1707864590936509398,280
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,23,1707864591732259398,1707864592092634398,360
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,24,1707864593048511398,1707864593418759398,370
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,25,1707864600850635398,1707864601225885398,375
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,26,1707864605024385398,1707864605354760398,330
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,27,1707864612821511398,1707864613161886398,340
089c1ad1-a197-40c6-a385-f5954db7625c,d08cbe84-dca9-41ac-be2a-3373878e0952,28,1707864614237886398,1707864614583136398,345
