recording id,timestamp [ns],name,type
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980177927000000,recording.begin,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980232905000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980235465000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980235549000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980235636000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980235712000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980237307000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980237398000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980237484000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980238640000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980238721000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980238801000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980239972000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980240055000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980240139000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980241609000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980241688000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980241763000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980241841000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980243147000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980243234000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980243315000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980244376000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980244455000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980244533000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980245513000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980245587000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980245666000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980245742000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980246833000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980246925000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980247007000000,calibrationpoint,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708980266493000000,trialstart,recording
d4499a35-a27e-453e-b603-ed508e71ae8a,1708981101560000000,recording.end,recording
