section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400854235790,-0.955582,0.310898,-0.444412,-0.001465,0.195801,0.970703,0.1674461843495962,11.243354556877026,115.82300947894646,0.5285516381263733,0.05080672726035118,0.08376646041870117,0.8432289361953735
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400857639790,-0.774384,0.556946,-0.017166,-0.00293,0.203613,0.981934,0.16745934379735997,11.245144339505156,115.85432224244921,0.5283203721046448,0.05079200118780136,0.08379357308149338,0.8433719873428345
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400861043790,-0.711441,0.677109,0.043869,-0.013184,0.207031,0.981445,0.16974036026649295,11.247672132156618,115.88575156259219,0.5280861854553223,0.050763875246047974,0.0838366150856018,0.8435161113739014
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400864447790,-0.528336,0.619888,-0.139236,0.009277,0.202637,0.983398,0.16704459890782347,11.249178487900624,115.91810825837491,0.5278492569923401,0.05076698958873749,0.08384961634874344,0.8436629176139832
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400867851790,-0.528336,0.619888,0.165939,-0.003906,0.202637,0.971191,0.16728265808278722,11.251191513726598,115.91391871270984,0.527878999710083,0.050777584314346313,0.08386367559432983,0.8436422348022461
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400871255790,-0.286102,0.862122,-0.017166,0.002441,0.196777,0.97168,0.16611556188452145,11.251931194385811,115.90282291799205,0.5279611945152283,0.050797704607248306,0.08385882526636124,0.8435900807380676
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400874659790,0.022888,0.617981,-0.078201,-0.012695,0.196777,0.974609,0.16829838772640598,11.252542213897296,115.8896856393632,0.5280560255050659,0.05079406872391701,0.08386755734682083,0.8435300588607788
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400878063790,0.202179,0.923157,-0.078201,-0.006836,0.192871,0.96582,0.16918238234264638,11.252693802390752,115.88307023681641,0.5281040072441101,0.050793103873729706,0.0838698148727417,0.8434998393058777
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400881467790,0.020981,0.799179,-0.204086,-0.001465,0.200195,0.976074,0.16886876712892804,11.253970771531026,115.87795838764313,0.5281412601470947,0.05080503597855568,0.08387549966573715,0.8434752821922302
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400884871790,0.080109,0.740051,-0.078201,-0.009277,0.191406,0.973633,0.17028644412477814,11.253471707002959,115.87279650019128,0.5281784534454346,0.05079608038067818,0.08387607336044312,0.8434524536132812
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400888275790,-0.101089,0.982285,0.043869,-0.007324,0.181641,0.970703,0.17126787893476195,11.251026004099606,115.87277233722591,0.5281790494918823,0.05077759549021721,0.08386258780956268,0.8434545397758484
7b7ff462-5e46-4604-a631-9906b87f639f,6bae8328-b3c2-49cb-9ec8-bb01bc870bb1,1693426400891679790,0.202179,0.923157,-0.387192,-0.006836,0.202148,0.977051,0.17213391494257937,11.252681158608548,115.87377168625072,0.5281702876091003,0.05077812075614929,0.08387920260429382,0.843458354473114
