recording id,timestamp [ns],name,type
c43ee956-23a4-4117-8bda-ec95a850de33,1709049965245000000,recording.begin,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049976980000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049977378000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049978305000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049978394000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049978471000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049978555000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049978634000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049979836000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049979915000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049980023000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049981272000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049981348000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049981436000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049981513000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049982707000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049982784000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049982859000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049982936000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049983009000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049984445000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049984520000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049984593000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049984671000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049984748000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049986495000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049986568000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049986643000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049986712000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049986789000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049988134000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049988210000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049988288000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049988365000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049989873000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049989947000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049990022000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049990101000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049990177000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049991819000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049991905000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049991979000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709049992056000000,calibrationpoint,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709050009229000000,trialstart,recording
c43ee956-23a4-4117-8bda-ec95a850de33,1709050811329000000,recording.end,recording
