recording id,timestamp [ns],name,type
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050961253000000,recording.begin,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050970663000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050970786000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050970873000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050972192000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050972270000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050972362000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050973523000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050973601000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050973679000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050974750000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050974827000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050974895000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050974964000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050976289000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050976365000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050976450000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050977929000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050978004000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050978094000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050978165000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050979566000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050979645000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050979727000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050981408000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050981498000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050981579000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050983047000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050983125000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050983200000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050983281000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050984688000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050984762000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050984845000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050984948000000,calibrationpoint,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709050996255000000,trialstart,recording
64b18a14-6125-480c-bc1c-0f3c6f19b9fe,1709051509690000000,recording.end,recording
