section id,recording id,timestamp [ns]
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751197000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751247000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751297000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751347000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751397000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751447000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751497000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751547000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751597000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751647000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751697000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751747000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751797000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751847000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751897000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751947000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581751997000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752047000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752097000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752147000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752197000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752247000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752297000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752347000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752397000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752447000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752497000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752547000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752597000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752647000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752697000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752747000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752797000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752847000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752897000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752947000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581752997000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753047000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753097000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753147000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753197000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753246999999
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753297000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753347000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753397000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753447000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753497000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753547000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753597000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753647000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753697000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753747000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753797000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753847000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753897000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753947000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581753997000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754047000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754097000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754147000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754197000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754247000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754297000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754347000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754397000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754447000000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754463911111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754476600000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754509933333
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754543277777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754576622222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754609966666
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754643311111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754676655555
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754709988888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754776677777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754810022222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754843366666
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754876700000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754910044444
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754943388888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581754976733333
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755010077777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755043422222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755076755555
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755110100000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755143444444
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755176788888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755210133333
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755243477777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755276811111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755310155555
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755343499999
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755376844444
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755410188888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755443522222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755476866666
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755510211111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755543555555
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755576900000
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755610244444
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755643577777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755676922222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755710266666
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755743611111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755776955555
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755810288888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755843633333
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755876977777
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755910322222
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755943666666
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581755977011111
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581756010344444
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581756043688888
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581756077033333
8a033487-5c65-4894-ae08-25617d08c9bb,297ea2d6-bbfc-4738-ac1b-73f2fc80695f,1709581756110377777
