recording id,timestamp [ns],name,type
e9b61042-4af0-4619-81e8-e1bc9229b938,1689708353217000000,recording.begin,recording
e9b61042-4af0-4619-81e8-e1bc9229b938,1689708377786000000,recording.end,recording
