recording id,timestamp [ns],name,type
b4635599-44e6-4a24-884f-75c531fd0609,1710365933187000000,recording.begin,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365938320000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365938439000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365939380000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365939470000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365939543000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365940730000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365940807000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365940888000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365942207000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365942279000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365943231000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365943303000000,calibrationpoint,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710365955377000000,trialstart,recording
b4635599-44e6-4a24-884f-75c531fd0609,1710366636986000000,recording.end,recording
