section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,1,1710964887044351244,1710964887299480244,255
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,2,1710964887599859244,1710964887875113244,275
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,3,1710964888150374244,1710964888400495244,250
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,4,1710964888525622244,1710964888775876244,250
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,5,1710964889016129244,1710964889281383244,265
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,6,1710964889466511244,1710964889616638244,150
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,7,1710964889896891244,1710964890202271244,305
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,8,1710964890377398244,1710964890652652244,275
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,9,1710964890842780244,1710964891148159244,305
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,10,1710964891463417244,1710964891743668244,280
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,11,1710964891783668244,1710964892078923244,295
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,12,1710964892384302244,1710964892679556244,295
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,13,1710964892999811244,1710964893315065244,315
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,14,1710964893430192244,1710964893720446244,290
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,15,1710964893975700244,1710964894286079244,310
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,16,1710964894446206244,1710964894761461244,315
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,17,1710964895001715244,1710964895331969244,330
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,18,1710964895882486244,1710964896207872244,325
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,19,1710964896227863244,1710964896553112244,325
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,20,1710964897023620244,1710964897338873244,315
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,21,1710964897549007244,1710964897854381244,305
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,22,1710964898675143244,1710964898910272244,235
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,23,1710964899530906244,1710964899851160244,320
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,24,1710964900396668244,1710964900691923244,295
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,25,1710964901627812244,1710964901948199244,320
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,26,1710964903379463244,1710964903684717244,305
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,27,1710964904545606244,1710964904860860244,315
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,28,1710964905766748244,1710964906092003244,325
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,29,1710964906667520244,1710964906932766244,265
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,30,1710964907418273244,1710964907718528244,300
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,31,1710964908309036244,1710964908629291244,320
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,32,1710964909299926244,1710964909610306244,310
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,33,1710964909670307244,1710964909930560244,260
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,34,1710964910245815244,1710964910546070244,300
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,35,1710964910631196244,1710964910831449244,200
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,36,1710964911802341244,1710964912097603244,295
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,37,1710964912262720244,1710964912542975244,280
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,38,1710964913213610244,1710964913498876244,285
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,39,1710964913959246244,1710964914214499244,255
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,40,1710964914329626244,1710964914574880244,245
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,41,1710964916781926244,1710964917032171244,250
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,42,1710964917652676244,1710964917932930244,280
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,43,1710964921220980244,1710964921531360244,310
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,44,1710964922161876244,1710964922457249244,295
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,45,1710964923418138244,1710964923663267244,245
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,46,1710964923948521244,1710964924218775244,270
dcc2c0c1-d82d-4eba-b162-af010a9460c0,e8df233f-064e-43c3-9203-2cdc72f9a572,47,1710964925114673244,1710964925374918244,260
