recording id,timestamp [ns],name,type
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052729377000000,recording.begin,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052735923000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052736036000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052736115000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052736195000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052737356000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052737444000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052737519000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052737594000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052738590000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052738665000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052738751000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052738834000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052740017000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052740097000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052740172000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052740246000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052741345000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052741432000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052741510000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052741583000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052743291000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052743367000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052743454000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052744724000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052744799000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052744876000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052746160000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052746244000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052746322000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052746400000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052747490000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052747560000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052747640000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052748924000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052749000000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052749083000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052749169000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052751282000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052751359000000,calibrationpoint,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709052758346000000,trialstart,recording
2e96add8-ec7b-4a9d-be52-45052c0b8b49,1709053485789000000,recording.end,recording
