section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263467986957,-2.737045,-0.307083,0.66185,-0.025391,-0.429199,0.889648,2.287722660603024,-26.350482981082607,87.92819917445962,0.7038477063179016,-0.1775192767381668,-0.14420877397060394,0.6725243926048279
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263471861957,-2.616882,-0.06485,0.78392,-0.03418,-0.433594,0.888184,2.2890469615408167,-26.360456858117132,87.8566360214341,0.7042561173439026,-0.17767781019210815,-0.1441488116979599,0.6720677018165588
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263475736957,-2.737045,-0.001907,0.967026,-0.05127,-0.456055,0.905762,2.295000502566665,-26.37349817016966,87.80373208332813,0.7045566439628601,-0.17785869538784027,-0.14410735666751862,0.6717137098312378
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263479611957,-2.920151,-0.307083,0.78392,-0.04541,-0.452637,0.899414,2.2978688471771505,-26.387286019647885,87.75280565924517,0.7048405408859253,-0.1780235767364502,-0.14409223198890686,0.6713753342628479
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263483486957,-2.737045,-0.185013,0.78392,-0.043945,-0.438477,0.897461,2.300909346373791,-26.39766865284994,87.70259317913718,0.7051247954368591,-0.17816781997680664,-0.14405690133571625,0.6710460782051086
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263487361957,-2.370834,-0.673294,0.66185,-0.041992,-0.443359,0.894043,2.30107535238653,-26.407721769715817,87.63373393945959,0.7055148482322693,-0.17831666767597198,-0.14400820434093475,0.6706068515777588
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263491236957,-2.065659,-0.734329,1.028061,-0.051758,-0.443848,0.894531,2.3040988712242423,-26.416354721784867,87.5643759411717,0.7059130072593689,-0.17847417294979095,-0.14393261075019836,0.6701620817184448
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263495111957,-1.943588,-0.8564,0.902176,-0.044922,-0.449707,0.901367,2.3045858321218327,-26.42494898625342,87.49328072188081,0.7063179016113281,-0.17861878871917725,-0.1438695788383484,0.6697102785110474
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263498986957,-1.394272,-0.490189,1.516342,-0.045898,-0.456543,0.895508,2.308233031251647,-26.432901601402513,87.42538911264451,0.7067086100578308,-0.178773894906044,-0.143788143992424,0.669274091720581
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263502861957,-0.967026,-0.673294,1.573563,-0.040039,-0.459961,0.901855,2.309686022644918,-26.43902459994289,87.37404915160931,0.7070021033287048,-0.17888422310352325,-0.14373517036437988,0.6689459085464478
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263506736957,-0.53978,-1.161575,1.455307,-0.039551,-0.44873,0.888672,2.3087127492394415,-26.44237762904908,87.32563063645672,0.7072790265083313,-0.17895977199077606,-0.14368534088134766,0.668643593788147
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263510611957,-0.844955,-1.22261,1.516342,-0.033691,-0.444336,0.897461,2.30613484284297,-26.44535927580598,87.27780847503324,0.7075508236885071,-0.1790229231119156,-0.14364412426948547,0.668347954750061
ec20c864-7b64-41f2-af94-aba93ec23d8a,2d3e22e7-6c79-4937-aad9-d9c7cae581c4,1692828263514486957,-0.354767,-0.919342,1.390457,-0.032227,-0.453613,0.890137,2.304308208231778,-26.448738545854155,87.21507689715355,0.7079098224639893,-0.1791115701198578,-0.14357727766036987,0.6679583191871643
