section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612804195035,785.301,1000.184,1.0,1,,-2.789897239719327,-25.090070853246413
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612807569035,783.328,1000.114,1.0,1,,-2.926694196863882,-25.084461628042757
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612813503035,781.58,1000.436,1.0,1,,-3.048283352432041,-25.104299837622325
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612819755035,774.988,1000.451,1.0,1,,-3.5055743555923398,-25.101177669910196
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612823158035,774.221,1000.702,1.0,1,,-3.559084766984412,-25.116873087830996
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612829105035,774.829,1002.14,1.0,1,,-3.5186371919575965,-25.210193038949285
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612832931035,775.184,1002.497,1.0,1,,-3.4943899249831234,-25.233457584835662
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612838421035,775.631,1002.831,1.0,1,,-3.463745781862412,-25.25530273136573
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612844742035,771.004,1004.707,1.0,1,,-3.787391560252094,-25.373304129035876
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612849216035,769.003,1005.199,1.0,1,,-3.9270521109939867,-25.403670950856572
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612854112035,766.213,1005.436,1.0,1,,-4.121266784774367,-25.41685429504619
5e5c1999-b1f7-41dc-9a7e-aa899bb9d9db,3bf99b18-18d6-4fc2-9756-060dd3951045,1692820612879040035,768.837,1007.202,1.0,1,,-3.941323739110438,-25.53287257594344
