recording id,timestamp [ns],name,type
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047628773000000,recording.begin,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047678919000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047681069000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047682813000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047682897000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047685068000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047685151000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047687316000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047688971000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047689056000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047690596000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047690669000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047691820000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047691903000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047692740000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047692811000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047693874000000,calibrationpoint,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709047699813000000,trialstart,recording
061ee997-818a-4fa9-9174-e41f3cb0b24d,1709048384349000000,recording.end,recording
