section id,recording id,timestamp [ns],pupil diameter [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958317628292,3.1072354316711426,-30.793094635009766,10.299598693847656,-31.36451530456543,32.047080993652344,9.82248306274414,-26.977088928222656,-0.011239898391067982,0.03993457928299904,0.999139130115509,-0.19822663068771362,0.026161862537264824,0.9798070192337036
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958322626292,3.1079936027526855,-30.682849884033203,10.425079345703125,-31.312088012695312,32.156829833984375,9.90069580078125,-26.992774963378906,-0.007797773461788893,0.0332728773355484,0.9994158744812012,-0.2036067396402359,0.01904904469847679,0.9788674712181091
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958327626292,3.1177451610565186,-30.722522735595703,10.409454345703125,-31.326250076293945,32.11723709106445,9.845367431640625,-27.018657684326172,-0.006879725027829409,0.03510524332523346,0.9993599653244019,-0.19813647866249084,0.021203791722655296,0.9799450635910034
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958332632292,3.01450252532959,-30.736663818359375,10.734344482421875,-30.685510635375977,32.139122009277344,9.824848175048828,-26.916423797607422,0.05552379786968231,0.039945781230926514,0.9976580142974854,-0.209662526845932,0.029257727786898613,0.9773359894752502
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958337751292,3.1324970722198486,-30.738235473632812,10.468414306640625,-31.303211212158203,32.109779357910156,9.921875,-27.039756774902344,-0.0043219453655183315,0.029838738963007927,0.9995453953742981,-0.1915452480316162,0.015980472788214684,0.9813537001609802
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958352751292,3.132783889770508,-30.766143798828125,10.357597351074219,-31.379716873168945,32.073333740234375,9.798931121826172,-27.045047760009766,-0.010374831967055798,0.03784796968102455,0.9992296695709229,-0.19250620901584625,0.024450207129120827,0.9809911251068115
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958357756292,3.0192365646362305,-30.734905242919922,10.782707214355469,-30.710079193115234,32.1383056640625,9.883502960205078,-26.903793334960938,0.053159281611442566,0.034693628549575806,0.9979832172393799,-0.21115821599960327,0.02434748038649559,0.9771486520767212
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958362757292,3.003410577774048,-30.82123565673828,10.845542907714844,-30.638761520385742,32.049110412597656,9.8460693359375,-26.986595153808594,0.07070954144001007,0.037191592156887054,0.9968034029006958,-0.19811923801898956,0.027009496465325356,0.9798057079315186
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958367753292,3.011503219604492,-30.80495834350586,10.784149169921875,-30.67133331298828,32.069435119628906,9.7808837890625,-26.990943908691406,0.0682201087474823,0.04189702868461609,0.9967901706695557,-0.19717153906822205,0.031102722510695457,0.9798755049705505
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958372751292,2.999854564666748,-30.878467559814453,10.829940795898438,-30.635732650756836,31.996610641479492,9.860668182373047,-26.93709945678711,0.07525942474603653,0.03893066942691803,0.9964037537574768,-0.1993640959262848,0.028567437082529068,0.9795090556144714
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958377751292,3.006089448928833,-30.845306396484375,10.734786987304688,-30.653091430664062,32.02777099609375,9.810653686523438,-26.932968139648438,0.07092934101819992,0.04475095868110657,0.9964770078659058,-0.1986396461725235,0.03348340094089508,0.9795005321502686
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958382751292,2.9978809356689453,-30.810245513916016,10.741455078125,-30.632389068603516,32.06488037109375,9.783187866210938,-26.939579010009766,0.0696120411157608,0.04590919241309166,0.9965171813964844,-0.20188312232494354,0.03496704250574112,0.9787852168083191
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958387761292,3.0016326904296875,-30.84503173828125,10.699005126953125,-30.639583587646484,32.02496337890625,9.79434585571289,-26.889759063720703,0.07143648713827133,0.04708702117204666,0.996333122253418,-0.20294032990932465,0.03660690784454346,0.9785065650939941
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958392751292,2.9840424060821533,-30.784950256347656,10.754188537597656,-30.610313415527344,32.0882568359375,9.788681030273438,-26.903202056884766,0.0709819421172142,0.04505367949604988,0.9964596033096313,-0.2058829814195633,0.035703059285879135,0.9779251217842102
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958397751292,2.9949917793273926,-30.794681549072266,10.706295013427734,-30.648693084716797,32.077919006347656,9.748374938964844,-26.926074981689453,0.0690406858921051,0.04637909680604935,0.9965351819992065,-0.2047659307718277,0.03692164644598961,0.9781144261360168
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958402751292,2.9921000003814697,-30.782085418701172,10.778549194335938,-30.654752731323242,32.0869140625,9.82107162475586,-26.916786193847656,0.06775569170713425,0.04169609770178795,0.9968302845954895,-0.2061464935541153,0.031759120523929596,0.9780056476593018
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958407758292,2.9929511547088623,-30.809131622314453,10.761215209960938,-30.65410614013672,32.06058120727539,9.800117492675781,-26.92641830444336,0.06975176930427551,0.043152354657649994,0.9966306090354919,-0.20444566011428833,0.033534154295921326,0.9783033728599548
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958412752292,2.9927542209625244,-30.812259674072266,10.773651123046875,-30.64805030822754,32.0543212890625,9.828277587890625,-26.912189483642578,0.07149001210927963,0.042076755315065384,0.9965534210205078,-0.20592501759529114,0.03198133409023285,0.9780450463294983
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958417752292,2.982605457305908,-30.81133270263672,10.760147094726562,-30.61473274230957,32.06069564819336,9.744903564453125,-26.899520874023438,0.0732848271727562,0.04575938358902931,0.9962607026100159,-0.20614318549633026,0.03624916076660156,0.9778501987457275
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958422752292,2.985191583633423,-30.76369857788086,10.737037658691406,-30.612228393554688,32.10935592651367,9.744865417480469,-26.883102416992188,0.06950643658638,0.04826347157359123,0.9964133501052856,-0.21016468107700348,0.038660742342472076,0.9769013524055481
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958427752292,2.984636068344116,-30.73257827758789,10.740798950195312,-30.59862518310547,32.14277267456055,9.734375,-26.89739227294922,0.06672412902116776,0.04764857515692711,0.9966331124305725,-0.2109561562538147,0.038128506392240524,0.9767516255378723
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958432752292,2.9779701232910156,-30.77111053466797,10.772037506103516,-30.603940963745117,32.105735778808594,9.753032684326172,-26.90018081665039,0.07043606787919998,0.04540153220295906,0.9964825510978699,-0.20969074964523315,0.03634220361709595,0.9770921468734741
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958437752292,2.9861631393432617,-30.8125,10.772228240966797,-30.643077850341797,32.06019973754883,9.797218322753906,-26.892566680908203,0.07058524340391159,0.04344235733151436,0.9965593218803406,-0.20760409533977509,0.03488603234291077,0.9775906801223755
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958442761292,2.9912664890289307,-30.766189575195312,10.782485961914062,-30.58157730102539,32.1108512878418,9.771808624267578,-26.91952133178711,0.07237483561038971,0.043555259704589844,0.9964260458946228,-0.2076472043991089,0.03475998714566231,0.977586030960083
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958447752292,2.9860355854034424,-30.76687240600586,10.846549987792969,-30.612295150756836,32.110435485839844,9.851909637451172,-26.924095153808594,0.07031097263097763,0.037328943610191345,0.9968264102935791,-0.20958678424358368,0.02841014415025711,0.9773772358894348
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958452755292,3.009509801864624,-30.858261108398438,10.789344787597656,-30.64467430114746,32.01530838012695,9.851692199707031,-26.93057632446289,0.08187910914421082,0.03656342625617981,0.9959713816642761,-0.20036226511001587,0.027393922209739685,0.9793388843536377
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958457752292,2.9760565757751465,-30.87230682373047,10.59158706665039,-30.72297477722168,31.998512268066406,9.808391571044922,-26.973594665527344,0.08676425367593765,0.03712809830904007,0.9955368041992188,-0.19248299300670624,0.027006754651665688,0.9809285998344421
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958462752292,2.985024929046631,-31.040756225585938,10.426822662353516,-30.830448150634766,31.822113037109375,9.669578552246094,-26.996135711669922,0.10449337214231491,0.030404604971408844,0.9940606951713562,-0.17185752093791962,0.020327912643551826,0.984912097454071
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958467752292,3.0221526622772217,-30.972564697265625,10.754859924316406,-30.877683639526367,31.878746032714844,9.898216247558594,-27.092529296875,0.11361102759838104,-0.005783688742667437,0.9935084581375122,-0.16176532208919525,-0.01532165240496397,0.9867103099822998
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958472753292,2.992940902709961,-30.85300064086914,10.489887237548828,-30.887012481689453,32.00495147705078,9.6939697265625,-27.117393493652344,0.12270523607730865,-0.004802371840924025,0.9924315810203552,-0.16079752147197723,-0.01367495022714138,0.9868927001953125
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958477888292,2.984865665435791,-30.890850067138672,10.799423217773438,-30.893657684326172,31.9644775390625,9.855289459228516,-27.196216583251953,0.14518649876117706,-0.03924820199608803,0.9886255264282227,-0.13589341938495636,-0.04695778712630272,0.9896100163459778
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958482881292,3.0046849250793457,-30.885486602783203,10.803421020507812,-30.831371307373047,31.962276458740234,9.9033203125,-27.20953369140625,0.15985049307346344,-0.04642478749155998,0.9860489964485168,-0.11488477140665054,-0.05553431808948517,0.9918253421783447
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958487878292,2.9920125007629395,-30.877490997314453,10.755744934082031,-30.919721603393555,31.968074798583984,9.889724731445312,-27.28763198852539,0.17628033459186554,-0.06336688995361328,0.9822982549667358,-0.09798729419708252,-0.07161673158407211,0.9926074743270874
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958492878292,3.0340781211853027,-30.868186950683594,10.94097900390625,-30.784442901611328,31.972270965576172,10.11251449584961,-27.335060119628906,0.19669273495674133,-0.0830400362610817,0.9769423604011536,-0.07811615616083145,-0.09245434403419495,0.9926480054855347
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958497878292,2.9649083614349365,-30.928359985351562,10.7738037109375,-30.67210578918457,31.904926300048828,9.958061218261719,-27.160110473632812,0.22459553182125092,-0.07450149208307266,0.9715999364852905,-0.06973636895418167,-0.08161985129117966,0.9942208528518677
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958502878292,3.031404972076416,-30.746517181396484,11.006126403808594,-30.53348731994629,32.08623504638672,9.947212219238281,-27.2672119140625,0.23809778690338135,-0.09174533188343048,0.9668982625007629,-0.057114265859127045,-0.10085161030292511,0.9932607412338257
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958507887292,2.9814138412475586,-30.780887603759766,11.00295639038086,-30.501615524291992,32.043235778808594,10.067062377929688,-27.163806915283203,0.25460630655288696,-0.10126517713069916,0.9617281556129456,-0.04970503970980644,-0.10992541164159775,0.992696225643158
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958512878292,2.9688167572021484,-30.694217681884766,10.938796997070312,-30.60867691040039,32.12622833251953,10.158306121826172,-27.131656646728516,0.2584063410758972,-0.11359003931283951,0.9593349099159241,-0.045300159603357315,-0.1220649927854538,0.9914878010749817
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958517878292,2.973313570022583,-30.68716049194336,11.111923217773438,-30.419517517089844,32.14072799682617,10.018028259277344,-27.368263244628906,0.2809070944786072,-0.12284443527460098,0.9518405795097351,-0.014261539094150066,-0.13167019188404083,0.9911909699440002
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958522887292,3.0015017986297607,-30.71753692626953,11.135425567626953,-30.387619018554688,32.10464859008789,10.022651672363281,-27.44873809814453,0.2940272390842438,-0.1297607719898224,0.9469478130340576,0.0010138594079762697,-0.1401384174823761,0.9901314377784729
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958527878292,2.9760894775390625,-30.7156982421875,10.993972778320312,-30.478837966918945,32.10612487792969,10.014274597167969,-27.415725708007812,0.3027510344982147,-0.13232767581939697,0.9438385963439941,-0.0006793279899284244,-0.14008423686027527,0.990139365196228
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958532878292,2.9982757568359375,-30.636730194091797,11.152206420898438,-30.468900680541992,32.192657470703125,10.043365478515625,-27.464599609375,0.3043011724948883,-0.1487286537885666,0.9408935308456421,0.00485775014385581,-0.1565486639738083,0.9876583218574524
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958537888292,3.025007963180542,-30.666152954101562,11.28432846069336,-30.426654815673828,32.15357208251953,10.334358215332031,-27.373741149902344,0.31324541568756104,-0.16364753246307373,0.9354661107063293,0.013716951943933964,-0.1713683158159256,0.9851115345954895
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958542888292,2.9928228855133057,-30.564178466796875,11.384815216064453,-30.36350440979004,32.266963958740234,10.353218078613281,-27.468360900878906,0.3161882758140564,-0.17707222700119019,0.9320248961448669,0.026002485305070877,-0.18581607937812805,0.9822404384613037
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958547878292,2.9410650730133057,-30.59905242919922,11.490341186523438,-30.387348175048828,32.22683334350586,10.545082092285156,-27.371501922607422,0.3223840594291687,-0.19479428231716156,0.9263496994972229,0.029168201610445976,-0.20213226974010468,0.9789237976074219
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958552878292,2.932385206222534,-30.572017669677734,11.4434814453125,-30.499557495117188,32.25413513183594,10.568130493164062,-27.4058837890625,0.3214998245239258,-0.20304130017757416,0.9248849153518677,0.034430623054504395,-0.2106339931488037,0.9769585132598877
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958557878292,2.973916530609131,-30.514190673828125,11.43896484375,-30.413555145263672,32.31981658935547,10.403778076171875,-27.514892578125,0.3265615999698639,-0.20399871468544006,0.9228987693786621,0.04139105975627899,-0.21268442273139954,0.9762439131736755
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958562879292,2.9904797077178955,-30.540790557861328,11.439804077148438,-30.30558967590332,32.29615783691406,10.310928344726562,-27.604286193847656,0.3340301513671875,-0.20179100334644318,0.9207085371017456,0.05138431116938591,-0.2112506479024887,0.9760803580284119
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958567879292,3.033268928527832,-30.555641174316406,11.309539794921875,-30.361530303955078,32.27631378173828,10.183708190917969,-27.652610778808594,0.34415751695632935,-0.19657450914382935,0.9181035161018372,0.05946330726146698,-0.2059812992811203,0.9767475724220276
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958572879292,3.000462770462036,-30.51984405517578,11.21636962890625,-30.451379776000977,32.30109405517578,10.139690399169922,-27.624095916748047,0.34089139103889465,-0.19669127464294434,0.9192962646484375,0.06289942562580109,-0.20671406388282776,0.9763774871826172
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958577879292,3.0047481060028076,-30.620269775390625,11.236553192138672,-30.457752227783203,32.19710922241211,10.188018798828125,-27.650894165039062,0.34925928711891174,-0.20230542123317719,0.9149265289306641,0.07167892158031464,-0.21124647557735443,0.9748010635375977
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958582880292,3.000424385070801,-30.613933563232422,11.074848175048828,-30.519426345825195,32.19411849975586,10.048500061035156,-27.640796661376953,0.35119763016700745,-0.19299423694610596,0.9161950945854187,0.07624729722738266,-0.20106051862239838,0.9766069054603577
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958587879292,2.986851692199707,-30.622947692871094,11.093746185302734,-30.50177764892578,32.18301010131836,9.967491149902344,-27.702987670898438,0.3544006645679474,-0.19414237141609192,0.914717972278595,0.08236876130104065,-0.20247213542461395,0.975817859172821
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958592879292,2.9995672702789307,-30.601417541503906,11.161170959472656,-30.450651168823242,32.19978713989258,10.122966766357422,-27.63930892944336,0.35400086641311646,-0.19782979786396027,0.9140825271606445,0.07877453416585922,-0.20722244679927826,0.9751171469688416
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958597879292,2.975856304168701,-30.63556671142578,11.15676498413086,-30.397315979003906,32.171119689941406,10.067821502685547,-27.644893646240234,0.3601697087287903,-0.1981845498085022,0.911592423915863,0.07899150997400284,-0.20644928514957428,0.9752635955810547
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958602886292,2.957275152206421,-30.6383056640625,11.15701675415039,-30.39788246154785,32.17499542236328,10.022357940673828,-27.615280151367188,0.3583175241947174,-0.19795341789722443,0.9123721718788147,0.0787736177444458,-0.2056608498096466,0.9754477739334106
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958607881292,2.9430673122406006,-30.5970458984375,11.332733154296875,-30.291091918945312,32.22475814819336,10.055343627929688,-27.638568878173828,0.35841143131256104,-0.20406058430671692,0.9109888076782227,0.07672493159770966,-0.2130671590566635,0.9740203619003296
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958613013292,2.9291927814483643,-30.615760803222656,11.532264709472656,-30.113868713378906,32.20771026611328,10.239814758300781,-27.497100830078125,0.3639518916606903,-0.21463587880134583,0.9063500761985779,0.07116967439651489,-0.22267819941043854,0.9722907543182373
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958618004292,2.952660322189331,-30.740623474121094,11.577457427978516,-30.175010681152344,32.07725524902344,10.418376922607422,-27.421123504638672,0.36764320731163025,-0.2216794341802597,0.9031592607498169,0.07610318064689636,-0.228825643658638,0.9704881310462952
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958623004292,2.9335408210754395,-30.694332122802734,11.597793579101562,-30.117557525634766,32.12736511230469,10.28521728515625,-27.48813247680664,0.3650142252445221,-0.2205105572938919,0.9045107960700989,0.07680416852235794,-0.22714483737945557,0.9708276987075806
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958628007292,2.9266443252563477,-30.802806854248047,11.479751586914062,-30.070629119873047,32.01759719848633,10.218482971191406,-27.45209503173828,0.3761393129825592,-0.21125741302967072,0.902158260345459,0.08253052085638046,-0.21751976013183594,0.972560465335846
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958633004292,2.922863006591797,-30.819183349609375,11.45855712890625,-30.094825744628906,32.004005432128906,10.14239501953125,-27.474430084228516,0.375608891248703,-0.20719200372695923,0.9033213257789612,0.08446352928876877,-0.21381008625030518,0.9732169508934021
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958638005292,2.934281826019287,-30.77875518798828,11.468692779541016,-30.12586784362793,32.046287536621094,10.238693237304688,-27.466548919677734,0.3718058168888092,-0.21078699827194214,0.9040626883506775,0.08127664774656296,-0.21764087677001953,0.9726389646530151
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958643018292,2.952122926712036,-30.771408081054688,11.5885009765625,-30.103788375854492,32.04701232910156,10.295425415039062,-27.465229034423828,0.37205854058265686,-0.21645893156528473,0.9026172757148743,0.08183877170085907,-0.22226525843143463,0.9715454578399658
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958648005292,2.9497616291046143,-30.789112091064453,11.488311767578125,-30.076492309570312,32.037353515625,10.101371765136719,-27.52426528930664,0.3760986626148224,-0.20480190217494965,0.9036625623703003,0.09056402742862701,-0.210775688290596,0.9733302593231201
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958653005292,2.9823052883148193,-30.66748809814453,11.407997131347656,-30.241361618041992,32.145503997802734,10.209938049316406,-27.452884674072266,0.36191311478614807,-0.209309384226799,0.9084098935127258,0.07311969250440598,-0.21661454439163208,0.9735151529312134
363ee41f-d73a-4dee-aab9-a77964024108,aa54c637-e46c-412b-930c-689cb0654309,1707859958658005292,3.002171516418457,-30.883296966552734,11.455425262451172,-30.10013771057129,31.929061889648438,10.3436279296875,-27.339187622070312,0.3759993314743042,-0.2063843160867691,0.9033437967300415,0.08999832719564438,-0.2128412127494812,0.9729331731796265
