section id,recording id,timestamp [ns],pupil diameter [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056874680885,3.4460322856903076,-28.429977416992188,8.065971374511719,-39.005615234375,34.373573303222656,10.587837219238281,-34.46240997314453,0.04161830618977547,0.01676083169877529,0.9989929795265198,-0.22364148497581482,0.001205519656650722,0.9746707677841187
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056879670885,3.445533514022827,-28.43277359008789,8.111499786376953,-38.98115539550781,34.372169494628906,10.611259460449219,-34.45119094848633,0.041499726474285126,0.015287595801055431,0.999021589756012,-0.22343562543392181,-0.00010017951717600226,0.9747186899185181
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057084923885,3.444201946258545,-28.43218231201172,8.084571838378906,-38.98873519897461,34.37226867675781,10.591129302978516,-34.45733642578125,0.040657948702573776,0.016600757837295532,0.9990352392196655,-0.2233220487833023,0.0012114800047129393,0.9747439622879028
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057089923885,3.438023090362549,-28.443073272705078,8.093624114990234,-38.97831726074219,34.363433837890625,10.59329605102539,-34.45343017578125,0.04330063611268997,0.01590144820511341,0.9989355206489563,-0.2227424532175064,0.0002650777460075915,0.9748773574829102
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057094923885,3.442145347595215,-28.470417022705078,8.076713562011719,-39.01300048828125,34.332618713378906,10.603504180908203,-34.43832015991211,0.04365900158882141,0.016339844092726707,0.9989128708839417,-0.22127215564250946,0.0007506171241402626,0.9752117991447449
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057099923885,3.4517226219177246,-28.433761596679688,8.074913024902344,-39.047996520996094,34.369205474853516,10.621070861816406,-34.46977996826172,0.03862747550010681,0.013424068689346313,0.9991635084152222,-0.22253075242042542,-0.0016901922645047307,0.9749242067337036
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057104929885,3.4486634731292725,-28.450855255126953,8.090457916259766,-39.0316276550293,34.351322174072266,10.62862777709961,-34.47039794921875,0.04102850332856178,0.012743561528623104,0.9990767240524292,-0.2211468368768692,-0.0024059233255684376,0.9752376079559326
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057109924885,3.4469821453094482,-28.43838119506836,8.157291412353516,-38.97393035888672,34.366111755371094,10.661205291748047,-34.482730865478516,0.04163056239485741,0.010481241159141064,0.999078094959259,-0.22148749232292175,-0.004936957266181707,0.9751507639884949
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057114938885,3.441272497177124,-28.44411849975586,8.104316711425781,-39.01378631591797,34.3546257019043,10.664886474609375,-34.44715118408203,0.04087226092815399,0.011509835720062256,0.9990981221199036,-0.22371555864810944,-0.004046591930091381,0.9746460914611816
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859057119924885,3.4458792209625244,-28.412696838378906,8.07037353515625,-39.00005340576172,34.39158630371094,10.625984191894531,-34.458770751953125,0.04002334922552109,0.01498817466199398,0.999086320400238,-0.22442299127578735,-0.0008097130921669304,0.974491536617279
