section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761061340867,-0.400543,2.830505,-6.059647,0.015137,-0.520508,0.852539,-1.6622935375949988,-30.700888609554372,68.10350143398075,0.7967398166656494,-0.21147514879703522,-0.15980303287506104,0.5430901646614075
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761065189867,0.453949,2.52533,-6.303787,0.015625,-0.516113,0.863769,-1.665176794269337,-30.69871266704971,68.05410893469059,0.7969741225242615,-0.2115151435136795,-0.1597217321395874,0.542754590511322
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761069038867,0.635147,2.401352,-6.124496,0.01416,-0.513184,0.856445,-1.6677786902024618,-30.696040247232393,68.00572103592523,0.7972049117088318,-0.21155156195163727,-0.15963800251483917,0.5424259901046753
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761072887867,0.879288,2.222061,-5.998611,0.038086,-0.520996,0.864258,-1.6768048316565916,-30.692842936096238,67.97028556596281,0.7973663806915283,-0.21153584122657776,-0.15962043404579163,0.5421999096870422
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761076736867,1.005173,2.401352,-5.571365,0.016602,-0.51123,0.851562,-1.6785600290731992,-30.68883028629325,67.94292409474023,0.7975013256072998,-0.21153758466243744,-0.15956337749958038,0.5420174598693848
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761080585867,1.247406,1.853943,-5.51033,0.024414,-0.509277,0.864746,-1.6843937260790869,-30.681929402767622,67.91564624194014,0.7976359128952026,-0.2114996612071991,-0.15952138602733612,0.5418466329574585
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761084434867,1.367569,2.222061,-5.205154,0.016113,-0.513672,0.864746,-1.6857171576877588,-30.675402399375102,67.89121571100002,0.7977625131607056,-0.2114817351102829,-0.15945501625537872,0.5416867136955261
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761088283867,1.491547,2.220154,-5.147934,0.033203,-0.510254,0.866211,-1.6911609589990828,-30.66752389789047,67.86019463166303,0.7979171872138977,-0.21144400537014008,-0.1593988835811615,0.5414901375770569
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761092132867,1.61171,2.096176,-5.205154,0.029785,-0.511719,0.861816,-1.6963059789036348,-30.659256845882904,67.82865770233151,0.7980749607086182,-0.21140629053115845,-0.15933780372142792,0.5412877798080444
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761095981867,1.491547,2.159119,-5.327225,0.032227,-0.500488,0.858398,-1.7022524031079314,-30.650470971830966,67.79584575584128,0.7982391119003296,-0.21136225759983063,-0.15927770733833313,0.5410807132720947
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761099830867,1.186371,2.220154,-5.571365,0.036133,-0.498047,0.871094,-1.7094485627783864,-30.641140166801247,67.76254946975641,0.7984048128128052,-0.21130919456481934,-0.15922291576862335,0.5408730506896973
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761103679867,1.186371,2.464294,-6.059647,0.040527,-0.496094,0.843262,-1.7181238841112418,-30.63446796931983,67.7264374669366,0.7985764145851135,-0.21127167344093323,-0.15918567776679993,0.5406453013420105
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761107528867,0.82016,2.52533,-6.547928,0.047363,-0.49707,0.854004,-1.7294250558595061,-30.62832087105977,67.68712086899585,0.7987583875656128,-0.21122987568378448,-0.15916332602500916,0.540399432182312
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761111377867,0.453949,3.135681,-6.612778,0.047363,-0.501465,0.846191,-1.7382644025998681,-30.625455946979976,67.63832568404607,0.7989818453788757,-0.2112358808517456,-0.15912166237831116,0.5400789380073547
a3344ac8-8f52-4bba-8249-af1488922e70,42958cc9-2776-40b5-8cec-516fce704ccd,1692829761115226867,0.148773,3.990173,-7.219315,0.046387,-0.505859,0.845703,-1.7446963365533936,-30.624721464966544,67.58484486362498,0.7992263436317444,-0.21127468347549438,-0.15906450152397156,0.5397186875343323
