recording id,timestamp [ns],name,type
277f728c-bae8-44d8-99b9-938420f26859,1711468139094000000,recording.begin,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468154518000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468155947000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468156021000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468156976000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468157055000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468157893000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468157976000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468158051000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468158711000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468158798000000,calibrationpoint,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468171208000000,trialstart,recording
277f728c-bae8-44d8-99b9-938420f26859,1711468858089000000,recording.end,recording
