section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056619528885,0.511169,-0.072479,-1.585007,-0.006958,-0.12915,0.989136,0.7320248084032916,-7.820625952708103,-162.22960277673556,0.1536620408296585,-0.004236107692122459,0.06835951656103134,-0.9857469201087952
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056628345885,0.511169,-0.072479,-1.832962,-0.015259,-0.136963,0.987671,0.7324574231382658,-7.814633860208572,-162.2678366008936,0.15333375334739685,-0.0042015137150883675,0.0683099627494812,-0.985801637172699
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056637162885,0.080109,-0.255585,-2.195358,-0.02063,-0.128662,0.971069,0.7310212507071487,-7.812163329163811,-162.29445365026135,0.1531059890985489,-0.0041946833953261375,0.06828776746988297,-0.9858385920524597
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056645979885,0.265121,-0.314713,-2.073288,-0.013794,-0.130127,0.984741,0.727271034422806,-7.810128722594002,-162.31618759102793,0.15292154252529144,-0.004211266525089741,0.06826605647802353,-0.9858686327934265
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056656136885,0.082016,-0.131607,-2.138138,-0.002563,-0.132568,0.977905,0.7225701152841709,-7.813340951787262,-162.33312399294957,0.15277816355228424,-0.004245927557349205,0.06828804314136505,-0.985889196395874
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056666293885,0.143051,-0.192642,-2.256393,-0.014771,-0.14624,0.986694,0.7221722325657737,-7.817603248850533,-162.33951754446338,0.1527227759361267,-0.004251253791153431,0.06832441687583923,-0.9858952164649963
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056676450885,0.143051,-0.131607,-1.890182,-0.019653,-0.125244,0.989624,0.7188450287640797,-7.81716033558378,-162.34788473519376,0.1526528298854828,-0.0042742956429719925,0.06831648200750351,-0.9859065413475037
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056684399885,0.265121,0.051498,-1.649857,-0.014771,-0.132568,0.989136,0.7197420911680066,-7.816019973841228,-162.36372417829702,0.1525161862373352,-0.0042556095868349075,0.06830845773220062,-0.9859282970428467
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056692348885,0.509262,-0.131607,-1.523972,-0.02356,-0.131104,0.988159,0.7221779277351162,-7.808335266176628,-162.39425663648933,0.1522531509399414,-0.004206184297800064,0.06824671477079391,-0.9859734177589417
c9af7387-8c8b-4dda-a90f-cc63710d2ea3,3129ac2b-6372-4fae-a54f-83ef64e9edf1,1707859056700297885,0.265121,0.051498,-0.974655,-0.007446,-0.127686,0.992554,0.7213755091155003,-7.807217314569147,-162.41930300407478,0.15203827619552612,-0.004196678288280964,0.06823694705963135,-0.9860073328018188
