recording id,timestamp [ns],name,type
72517097-1212-43a2-a6e0-e9a0676ae264,1709759506715000000,recording.begin,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759526209000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759527862000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759527949000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759529280000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759529358000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759530917000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759530995000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759531943000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759532024000000,calibrationpoint,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709759545681000000,trialstart,recording
72517097-1212-43a2-a6e0-e9a0676ae264,1709760385353000000,recording.end,recording
